trial_id,K,geometry,PDOP,RMSE
430,20,diverse,1.1657124265412486,2.599364719495774
431,20,diverse,0.8800414331087959,1.8800538120652999
432,20,diverse,0.8485448320513767,1.96675014949649
433,20,diverse,0.8190195928744464,1.837126486339592
434,20,diverse,0.9082251476453008,2.0865178490551854
435,20,diverse,0.9377148473764643,2.1276827833787344
436,20,diverse,0.8246533323731903,1.8150029247737705
437,20,diverse,0.9482196987451471,2.1638510026979874
438,20,diverse,0.8481298715896578,1.8913687332731202
439,20,diverse,0.8322294667175864,1.9010069762305737
440,20,diverse,0.9061814993224038,2.009435324659736
441,20,diverse,0.8755709519032963,1.8905458906615664
442,20,diverse,0.9476185570026621,2.131082590533881
443,20,diverse,0.859744481679648,1.9452294372829249
444,20,diverse,0.8914862383129388,2.053009449732356
445,20,diverse,0.9078498300764966,2.0625841921851236
446,20,diverse,1.0494336187503366,2.2615347391671303
447,20,diverse,1.6307591952871305,3.4345795790879396
448,20,diverse,1.1885407784040487,2.6569939794034907
449,20,diverse,0.8090294165066451,1.7996459709714447
450,30,clustered,5.416646971535276,14.372560744762303
451,30,clustered,5.811525109842804,15.671637646589856
452,30,clustered,5.110638219060481,13.976867561163354
453,30,clustered,6.478795732540582,17.493114743177095
454,30,clustered,5.455831703508315,15.604742422459656
455,30,clustered,5.623978418102061,15.373618647767481
456,30,clustered,5.353114432598139,14.661720559301628
457,30,clustered,5.737463222735829,15.71316220295659
458,30,clustered,5.825733960748309,15.452962765861107
459,30,clustered,5.4689233597627,15.072248728727452
460,30,clustered,6.00395279062437,16.85798587367052
461,30,clustered,5.5256299359636065,15.88587593215244
462,30,clustered,5.666356531328113,15.743831943547368
463,30,clustered,5.800461340541818,16.134769290726318
464,30,clustered,6.826911193991056,18.623706068293682
465,30,clustered,4.9092504535838914,13.431750994758522
466,30,clustered,6.254598440410629,17.13558473853012
467,30,clustered,5.722326482126791,15.536089878692923
468,30,clustered,5.048678690702515,13.745850393035449
469,30,clustered,5.598722171377801,14.676052947167486
470,30,clustered,5.01983769002336,13.553459146681682
471,30,clustered,5.27717476718162,14.704840838301621
472,30,clustered,5.354250500793151,14.463686420873074
473,30,clustered,5.483937932235612,14.210371967483786
474,30,clustered,5.775732831849325,16.082419659657308
475,30,clustered,5.419772817748948,15.031920757643796
476,30,clustered,6.316242524846013,16.735203937923146
477,30,clustered,5.193727446179674,14.189243357275856
478,30,clustered,5.8414938526464155,15.591243259585605
479,30,clustered,6.494237126646038,18.337365491935817
480,30,random,0.8355843230782076,2.263939534502804
481,30,random,0.9833614007904006,2.6710747442809573
482,30,random,0.9070341808286726,2.4664317361719164
483,30,random,0.9073930160625079,2.4106727607334704
484,30,random,0.8923665448042928,2.4736009508673864
485,30,random,1.1350436105919146,3.233402747869004
486,30,random,0.8853678520649099,2.4342429270110744
487,30,random,0.9434441118419662,2.6766064172928106
488,30,random,0.9584818425222468,2.5656923941420335
489,30,random,0.8889276439781639,2.3945101250070993
490,30,random,1.0107555760444709,2.6919247170345693
491,30,random,0.8563959788698223,2.370304005139436
492,30,random,0.8889025502490682,2.5404815548043094
493,30,random,0.7780006217016828,2.131607171394685
494,30,random,0.927116787417727,2.6066832414106655
495,30,random,0.9282487754949943,2.5765685433542513
496,30,random,0.9179616192703632,2.343681681128513
497,30,random,0.851736322179484,2.306213874367182
498,30,random,0.908408442255033,2.519803020562542
499,30,random,0.8553691592456135,2.2668657221984145
500,30,random,0.9194361905266104,2.579128230830773
501,30,random,0.8713264325464805,2.382949649603227
502,30,random,0.9716274080406886,2.6887124773544815
503,30,random,0.8761319320231892,2.423084669705492
504,30,random,0.9247009012915454,2.6041749048848866
505,30,random,0.9251853810322008,2.522971300849606
506,30,random,0.9030493061881795,2.444620185976284
507,30,random,0.8413527062234658,2.3409568912690353
508,30,random,0.9234132625615245,2.550627336559309
509,30,random,0.9254326064904937,2.5463877164386193
510,30,diverse,0.4869433079406307,1.3183642441286894
511,30,diverse,0.5891117023790452,1.6182919455010865
512,30,diverse,0.5636868237732587,1.562148849625373
513,30,diverse,0.5464506060883575,1.50896966861918
514,30,diverse,0.5268628297672562,1.443321643936787
515,30,diverse,0.5270784381751252,1.4646339382071674
516,30,diverse,0.496930651093963,1.3536629932792892
517,30,diverse,0.6293865153981194,1.7183674123990922
